Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Payment Fee;-0.52;0.0384;Released to My Balance;09 Jun 2026;;02 Jun 2026;507482789293511;507482789393511;DDC-LAC-TPAD-MbookAir/13(22)-CLR;3055605354_MY-16086467594;0;NO;Confirmed;Laptop Touch Pad Protector for MacBook Pro/ Mac Book Air 13 14 15 16 Inch M1 M2 2022 Track Pad Cover Soft Hydrogel Film;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Item Price Credit;8.6;0;Released to My Balance;09 Jun 2026;;02 Jun 2026;507482789293511;507482789393511;DDC-LAC-TPAD-MbookAir/13(22)-CLR;3055605354_MY-16086467594;0;NO;Confirmed;Laptop Touch Pad Protector for MacBook Pro/ Mac Book Air 13 14 15 16 Inch M1 M2 2022 Track Pad Cover Soft Hydrogel Film;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Commission;-3.37;0.2496;Released to My Balance;09 Jun 2026;;02 Jun 2026;504222095844970;504222095944970;GKK-PC-AIR2(MS)-ZFlip6-PRP;3825904931_MY-23700802616;0;NO;Confirmed;GKK FULL AIR GUARD Transparent Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Magnetic Shockproof Cover Casing;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Payment Fee;-0.71;0.0528;Released to My Balance;09 Jun 2026;;02 Jun 2026;504222095844970;504222095944970;GKK-PC-AIR2(MS)-ZFlip6-PRP;3825904931_MY-23700802616;0;NO;Confirmed;GKK FULL AIR GUARD Transparent Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Magnetic Shockproof Cover Casing;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Item Price Credit;18.9;0;Released to My Balance;09 Jun 2026;;02 Jun 2026;504222095844970;504222095944970;GKK-PC-AIR2(MS)-ZFlip6-PRP;3825904931_MY-23700802616;0;NO;Confirmed;GKK FULL AIR GUARD Transparent Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Magnetic Shockproof Cover Casing;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Payment Fee Credit;1.92;0.1424;Released to My Balance;09 Jun 2026;Payment fee refund due to return with Change of Mind.;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Reversal Commission;8.89;0.6584;Released to My Balance;09 Jun 2026;;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Reversal Item Price;-49.9;0;Released to My Balance;09 Jun 2026;;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Commission;-5.97;0.4424;Released to My Balance;09 Jun 2026;;01 Jun 2026;507410591845777;507410591945777;DUX-STP-YE-AW41-BLK1;4717966312_MY-26605368121;0;NO;Confirmed;DUX YE Series Nylon Velcro Strap for iWatch Ultra S1 S2 S3 11 10 9 8 7 6 5 4 3 2 1 SE 38 40 41 42 44 45 46 49mm;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Payment Fee;-1.56;0.1152;Released to My Balance;09 Jun 2026;;01 Jun 2026;507410591845777;507410591945777;DUX-STP-YE-AW41-BLK1;4717966312_MY-26605368121;0;NO;Confirmed;DUX YE Series Nylon Velcro Strap for iWatch Ultra S1 S2 S3 11 10 9 8 7 6 5 4 3 2 1 SE 38 40 41 42 44 45 46 49mm;MY1130E
08 Jun 2026 - 08 Jun 2026;MY1130E-2026-0608;08 Jun 2026;Item Price Credit;29.9;0;Released to My Balance;09 Jun 2026;;01 Jun 2026;507410591845777;507410591945777;DUX-STP-YE-AW41-BLK1;4717966312_MY-26605368121;0;NO;Confirmed;DUX YE Series Nylon Velcro Strap for iWatch Ultra S1 S2 S3 11 10 9 8 7 6 5 4 3 2 1 SE 38 40 41 42 44 45 46 49mm;MY1130E
05 Jun 2026 - 05 Jun 2026;MY1130E-2026-0605;05 Jun 2026;Commission;-6.03;0.4464;Released to My Balance;06 Jun 2026;;03 Jun 2026;504306812580247;504306812680247;DDC-LC-MATT-MbookAir/15(23)-BLK;2963590390_MY-21334706884;0;NO;Confirmed;MATTE Hard Laptop Case for MacBook Pro 16 14 13 Air 15 13 M5 M4 M3 M2 M1 Lightweight Cover Casing;MY1130E
05 Jun 2026 - 05 Jun 2026;MY1130E-2026-0605;05 Jun 2026;Payment Fee;-1.46;0.108;Released to My Balance;06 Jun 2026;;03 Jun 2026;504306812580247;504306812680247;DDC-LC-MATT-MbookAir/15(23)-BLK;2963590390_MY-21334706884;0;NO;Confirmed;MATTE Hard Laptop Case for MacBook Pro 16 14 13 Air 15 13 M5 M4 M3 M2 M1 Lightweight Cover Casing;MY1130E
05 Jun 2026 - 05 Jun 2026;MY1130E-2026-0605;05 Jun 2026;Item Price Credit;36;0;Released to My Balance;06 Jun 2026;;03 Jun 2026;504306812580247;504306812680247;DDC-LC-MATT-MbookAir/15(23)-BLK;2963590390_MY-21334706884;0;NO;Confirmed;MATTE Hard Laptop Case for MacBook Pro 16 14 13 Air 15 13 M5 M4 M3 M2 M1 Lightweight Cover Casing;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Commission;-2.55;0.1888;Released to My Balance;05 Jun 2026;;02 Jun 2026;507558722734129;507558722834129;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Confirmed;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Payment Fee;-0.65;0.048;Released to My Balance;05 Jun 2026;;02 Jun 2026;507558722734129;507558722834129;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Confirmed;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Item Price Credit;15.2;0;Released to My Balance;05 Jun 2026;;02 Jun 2026;507558722734129;507558722834129;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Confirmed;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Commission;-2.83;0.2096;Released to My Balance;05 Jun 2026;;30 May 2026;504064275312923;504064275512923;LEEU-PC-ARCY-i15Pro-CLR;1528188193_MY-24074280691;0;NO;Confirmed;LEEU Acrylic Transparent Magnetic Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Cover Casing;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Payment Fee;-0.68;0.0504;Released to My Balance;05 Jun 2026;;30 May 2026;504064275312923;504064275512923;LEEU-PC-ARCY-i15Pro-CLR;1528188193_MY-24074280691;0;NO;Confirmed;LEEU Acrylic Transparent Magnetic Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Cover Casing;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Item Price Credit;15.9;0;Released to My Balance;05 Jun 2026;;30 May 2026;504064275312923;504064275512923;LEEU-PC-ARCY-i15Pro-CLR;1528188193_MY-24074280691;0;NO;Confirmed;LEEU Acrylic Transparent Magnetic Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Cover Casing;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Commission;-8.89;0.6584;Released to My Balance;05 Jun 2026;;30 May 2026;504064275312923;504064275412923;FRES-PC-iPK360-iP15ProMax-BLK;4835843880_MY-128235286471;0;NO;Confirmed;FRESCOONE CANDYGOGORING Series 360° Rotating Ring Stand Frosted Phone Case for iPhone 17 16 15 Pro Max Pro Cover Casing;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Payment Fee;-2;0.148;Released to My Balance;05 Jun 2026;;30 May 2026;504064275312923;504064275412923;FRES-PC-iPK360-iP15ProMax-BLK;4835843880_MY-128235286471;0;NO;Confirmed;FRESCOONE CANDYGOGORING Series 360° Rotating Ring Stand Frosted Phone Case for iPhone 17 16 15 Pro Max Pro Cover Casing;MY1130E
04 Jun 2026 - 04 Jun 2026;MY1130E-2026-0604;04 Jun 2026;Item Price Credit;49.9;0;Released to My Balance;05 Jun 2026;;30 May 2026;504064275312923;504064275412923;FRES-PC-iPK360-iP15ProMax-BLK;4835843880_MY-128235286471;0;NO;Confirmed;FRESCOONE CANDYGOGORING Series 360° Rotating Ring Stand Frosted Phone Case for iPhone 17 16 15 Pro Max Pro Cover Casing;MY1130E
02 Jun 2026 - 02 Jun 2026;MY1130E-2026-0602;02 Jun 2026;Commission;-4.44;0.3288;Released to My Balance;03 Jun 2026;;30 May 2026;507325991888069;507325992088069;DUX-PC-FLIP-S25Ultra-BLK;468606483_MY-24883027550;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung S26 S25 Edge S25 S23 S22 Ultra Plus FE S21 FE S20 Note 20 Ultra Cover Casing;MY1130E
02 Jun 2026 - 02 Jun 2026;MY1130E-2026-0602;02 Jun 2026;Payment Fee;-0.94;0.0696;Released to My Balance;03 Jun 2026;;30 May 2026;507325991888069;507325992088069;DUX-PC-FLIP-S25Ultra-BLK;468606483_MY-24883027550;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung S26 S25 Edge S25 S23 S22 Ultra Plus FE S21 FE S20 Note 20 Ultra Cover Casing;MY1130E
02 Jun 2026 - 02 Jun 2026;MY1130E-2026-0602;02 Jun 2026;Item Price Credit;24.9;0;Released to My Balance;03 Jun 2026;;30 May 2026;507325991888069;507325992088069;DUX-PC-FLIP-S25Ultra-BLK;468606483_MY-24883027550;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung S26 S25 Edge S25 S23 S22 Ultra Plus FE S21 FE S20 Note 20 Ultra Cover Casing;MY1130E
02 Jun 2026 - 02 Jun 2026;MY1130E-2026-0602;02 Jun 2026;Commission;-4.44;0.3288;Released to My Balance;03 Jun 2026;;30 May 2026;507325991888069;507325991988069;DUX-PC-FLIP-S25Ultra-BLU;468606483_MY-24883027551;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung S26 S25 Edge S25 S23 S22 Ultra Plus FE S21 FE S20 Note 20 Ultra Cover Casing;MY1130E
02 Jun 2026 - 02 Jun 2026;MY1130E-2026-0602;02 Jun 2026;Payment Fee;-0.94;0.0696;Released to My Balance;03 Jun 2026;;30 May 2026;507325991888069;507325991988069;DUX-PC-FLIP-S25Ultra-BLU;468606483_MY-24883027551;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung S26 S25 Edge S25 S23 S22 Ultra Plus FE S21 FE S20 Note 20 Ultra Cover Casing;MY1130E
02 Jun 2026 - 02 Jun 2026;MY1130E-2026-0602;02 Jun 2026;Item Price Credit;24.9;0;Released to My Balance;03 Jun 2026;;30 May 2026;507325991888069;507325991988069;DUX-PC-FLIP-S25Ultra-BLU;468606483_MY-24883027551;0;NO;Confirmed;DUX SKINPRO Flip Phone Case for Samsung S26 S25 Edge S25 S23 S22 Ultra Plus FE S21 FE S20 Note 20 Ultra Cover Casing;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Commission;-2.3;0.1704;Released to My Balance;02 Jun 2026;;29 May 2026;507323368700012;507323368800012;LEEU-PC-ABAG-i16-CLR;550162189_MY-24063859107;0;NO;Confirmed;LEEU AIR BUMPER Transparent Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Shockproof Cover Casing;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Payment Fee;-0.69;0.0512;Released to My Balance;02 Jun 2026;;29 May 2026;507323368700012;507323368800012;LEEU-PC-ABAG-i16-CLR;550162189_MY-24063859107;0;NO;Confirmed;LEEU AIR BUMPER Transparent Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Shockproof Cover Casing;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Item Price Credit;12.9;0;Released to My Balance;02 Jun 2026;;29 May 2026;507323368700012;507323368800012;LEEU-PC-ABAG-i16-CLR;550162189_MY-24063859107;0;NO;Confirmed;LEEU AIR BUMPER Transparent Phone Case for iPhone 17 16 15 14 13 12 11 Pro Max Pro Plus Air Shockproof Cover Casing;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Commission;-2.68;0.1984;Released to My Balance;02 Jun 2026;;25 May 2026;503871636020211;503871636120211;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Returned;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Payment Fee;-0.68;0.0504;Released to My Balance;02 Jun 2026;;25 May 2026;503871636020211;503871636120211;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Returned;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Item Price Credit;16;0;Released to My Balance;02 Jun 2026;;25 May 2026;503871636020211;503871636120211;DDC-WTF-AR-MbookAir/13(22)-CLR;3055340869_MY-16086463658;0;NO;Returned;AR FILM Laptop Screen Protector Hydrogel Soft Cover for Macbook Pro 13 14 16 Air 13 15 M1 M2 M3 M4;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Commission;-8;0.5928;Released to My Balance;02 Jun 2026;;28 May 2026;507285376860049;507285376960049;FRES-PC-AG-iP15ProMax;4735472378_MY-26612224627;0;NO;Confirmed;FRESCOONE AG Series Frosted Matte Clear Magnetic Phone Case for iPhone 17 16 15 14 Pro Max Pro Plus Air Cover Casing;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Payment Fee;-2.18;0.1616;Released to My Balance;02 Jun 2026;;28 May 2026;507285376860049;507285376960049;FRES-PC-AG-iP15ProMax;4735472378_MY-26612224627;0;NO;Confirmed;FRESCOONE AG Series Frosted Matte Clear Magnetic Phone Case for iPhone 17 16 15 14 Pro Max Pro Plus Air Cover Casing;MY1130E
01 Jun 2026 - 01 Jun 2026;MY1130E-2026-0601;01 Jun 2026;Item Price Credit;44.9;0;Released to My Balance;02 Jun 2026;;28 May 2026;507285376860049;507285376960049;FRES-PC-AG-iP15ProMax;4735472378_MY-26612224627;0;NO;Confirmed;FRESCOONE AG Series Frosted Matte Clear Magnetic Phone Case for iPhone 17 16 15 14 Pro Max Pro Plus Air Cover Casing;MY1130E
31 May 2026 - 31 May 2026;MY1130E-2026-0531;31 May 2026;Sponsored Affiliates;-3.23;0.2392;Released to My Balance;01 Jun 2026;Delivered;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
31 May 2026 - 31 May 2026;MY1130E-2026-0531;31 May 2026;Sponsored Affiliates;-2.58;0.1912;Released to My Balance;01 Jun 2026;Delivered;24 May 2026;507030526208200;507030526308200;KDZ-PC-STAN-ZFlip7-TPR;4193493080_MY-26699534099;0;NO;Confirmed;Magnetic RING STAND Flip Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Rotating Bracket Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Commission;-7.11;0.5264;Released to My Balance;31 May 2026;;24 May 2026;507030526208200;507030526308200;KDZ-PC-STAN-ZFlip7-TPR;4193493080_MY-26699534099;0;NO;Confirmed;Magnetic RING STAND Flip Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Rotating Bracket Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Payment Fee;-1.51;0.112;Released to My Balance;31 May 2026;;24 May 2026;507030526208200;507030526308200;KDZ-PC-STAN-ZFlip7-TPR;4193493080_MY-26699534099;0;NO;Confirmed;Magnetic RING STAND Flip Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Rotating Bracket Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Item Price Credit;39.9;0;Released to My Balance;31 May 2026;;24 May 2026;507030526208200;507030526308200;KDZ-PC-STAN-ZFlip7-TPR;4193493080_MY-26699534099;0;NO;Confirmed;Magnetic RING STAND Flip Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Rotating Bracket Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Commission;-8.89;0.6584;Released to My Balance;31 May 2026;;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Payment Fee;-1.92;0.1424;Released to My Balance;31 May 2026;;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Item Price Credit;49.9;0;Released to My Balance;31 May 2026;;26 May 2026;507140361942790;507140362042790;DUX-IC-DOMO-Pro11(2024)-PNK;581066282_MY-23190968141;0;NO;Returned;DUX DOMO Flip Case for iPad Air 13 2025 Pro 11 13 2024 Pro 10.5 12.9 Mini 7 6 Air 5 4/ 7 8 9 10 11 Stand Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Commission;-3.19;0.236;Released to My Balance;31 May 2026;;24 May 2026;503822294608001;503822294808001;ZFRI-SP-GOR-i15-PVC;3832505813_MY-26277806892;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Payment Fee;-0.68;0.0504;Released to My Balance;31 May 2026;;24 May 2026;503822294608001;503822294808001;ZFRI-SP-GOR-i15-PVC;3832505813_MY-26277806892;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Item Price Credit;17.9;0;Released to My Balance;31 May 2026;;24 May 2026;503822294608001;503822294808001;ZFRI-SP-GOR-i15-PVC;3832505813_MY-26277806892;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Commission;-3.19;0.236;Released to My Balance;31 May 2026;;24 May 2026;503822294608001;503822294708001;ZFRI-SP-GOR-i13-PVC1;3832505813_MY-26277806884;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Payment Fee;-0.68;0.0504;Released to My Balance;31 May 2026;;24 May 2026;503822294608001;503822294708001;ZFRI-SP-GOR-i13-PVC1;3832505813_MY-26277806884;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Item Price Credit;17.9;0;Released to My Balance;31 May 2026;;24 May 2026;503822294608001;503822294708001;ZFRI-SP-GOR-i13-PVC1;3832505813_MY-26277806884;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Commission;-7.6;0.5632;Released to My Balance;31 May 2026;;23 May 2026;503762459174856;503762459274856;FRES-PC-SL(MS)-i13/14-MB/GRN;4711502308_MY-26410032229;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Payment Fee;-1.61;0.1192;Released to My Balance;31 May 2026;;23 May 2026;503762459174856;503762459274856;FRES-PC-SL(MS)-i13/14-MB/GRN;4711502308_MY-26410032229;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
30 May 2026 - 30 May 2026;MY1130E-2026-0530;30 May 2026;Item Price Credit;42.66;0;Released to My Balance;31 May 2026;;23 May 2026;503762459174856;503762459274856;FRES-PC-SL(MS)-i13/14-MB/GRN;4711502308_MY-26410032229;0;NO;Confirmed;FRESCOONE SL Series Liquid Silicone Magnetic Phone Case for iPhone 15 14 13 Pro Max Pro 14 13 Shockproof Cover Casing;MY1130E
29 May 2026 - 29 May 2026;MY1130E-2026-0529;29 May 2026;Commission;-3.73;0.276;Released to My Balance;30 May 2026;;22 May 2026;503703864498007;503703864598007;ZFRI-SP-GOR-i15-MAT;3832505813_MY-26277806916;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
29 May 2026 - 29 May 2026;MY1130E-2026-0529;29 May 2026;Payment Fee;-0.8;0.0592;Released to My Balance;30 May 2026;;22 May 2026;503703864498007;503703864598007;ZFRI-SP-GOR-i15-MAT;3832505813_MY-26277806916;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
29 May 2026 - 29 May 2026;MY1130E-2026-0529;29 May 2026;Item Price Credit;20.9;0;Released to My Balance;30 May 2026;;22 May 2026;503703864498007;503703864598007;ZFRI-SP-GOR-i15-MAT;3832505813_MY-26277806916;0;NO;Confirmed;FRESCO GORILLA Clear/Privacy Tempered Glass Screen Protector for iPhone 17 16 15 14 13 12 11 Pro Max Plus Air XS Max XR;MY1130E
28 May 2026 - 28 May 2026;MY1130E-2026-0528;28 May 2026;Sponsored Affiliates;-0.96;0.0712;Released to My Balance;29 May 2026;Delivered;21 May 2026;506910971624322;506910971824322;MXX-WTF-TabS8Ultra-CLR1;3470455464_MY-21378184170;0;NO;Confirmed;WATERFILM Screen Protector Hydrogel Tablet Soft Film for Samsung Galaxy Tab S10 S9 S8 S7 S6 A8 Ultra Plus FE Lite;MY1130E
28 May 2026 - 28 May 2026;MY1130E-2026-0528;28 May 2026;Sponsored Affiliates;-0.96;0.0712;Released to My Balance;29 May 2026;Delivered;21 May 2026;506910971624322;506910971724322;MXX-WTF-TabS8Ultra-CLR1;3470455464_MY-21378184170;0;NO;Confirmed;WATERFILM Screen Protector Hydrogel Tablet Soft Film for Samsung Galaxy Tab S10 S9 S8 S7 S6 A8 Ultra Plus FE Lite;MY1130E
27 May 2026 - 27 May 2026;MY1130E-2026-0527;27 May 2026;Commission;-5.51;0.408;Released to My Balance;28 May 2026;;21 May 2026;506917306228011;506917306328011;DDC-LC-CRYS-MbookPro/14(21)-CLR;2962151261_MY-14502265244;0;NO;Confirmed;CRYSTAL Clear Hard Laptop Case for MacBook Air 15 13 Pro 16 14 13 M1 M2 M3 M4 M5 Cover Casing;MY1130E
27 May 2026 - 27 May 2026;MY1130E-2026-0527;27 May 2026;Payment Fee;-1.24;0.092;Released to My Balance;28 May 2026;;21 May 2026;506917306228011;506917306328011;DDC-LC-CRYS-MbookPro/14(21)-CLR;2962151261_MY-14502265244;0;NO;Confirmed;CRYSTAL Clear Hard Laptop Case for MacBook Air 15 13 Pro 16 14 13 M1 M2 M3 M4 M5 Cover Casing;MY1130E
27 May 2026 - 27 May 2026;MY1130E-2026-0527;27 May 2026;Item Price Credit;32.9;0;Released to My Balance;28 May 2026;;21 May 2026;506917306228011;506917306328011;DDC-LC-CRYS-MbookPro/14(21)-CLR;2962151261_MY-14502265244;0;NO;Confirmed;CRYSTAL Clear Hard Laptop Case for MacBook Air 15 13 Pro 16 14 13 M1 M2 M3 M4 M5 Cover Casing;MY1130E
27 May 2026 - 27 May 2026;MY1130E-2026-0527;27 May 2026;Sponsored Affiliates;-2.58;0.1912;Released to My Balance;28 May 2026;Delivered;21 May 2026;503654602438633;503654602538633;KDZ-PC-STAN-ZFlip6-TPR;4193493080_MY-24202208747;0;NO;Confirmed;Magnetic RING STAND Flip Phone Case for Samsung Galaxy Z Flip 7 FE 7 6 5 Rotating Bracket Cover Casing;MY1130E
27 May 2026 - 27 May 2026;MY1130E-2026-0527;27 May 2026;Commission;-2.66;0.1968;Released to My Balance;28 May 2026;;21 May 2026;506910971624322;506910971824322;MXX-WTF-TabS8Ultra-CLR1;3470455464_MY-21378184170;0;NO;Confirmed;WATERFILM Screen Protector Hydrogel Tablet Soft Film for Samsung Galaxy Tab S10 S9 S8 S7 S6 A8 Ultra Plus FE Lite;MY1130E
